occurrence_shops,occurrence_amenities,distribution_shop,distribution_amenities,proximity_shops,proximity_amenities,proximity_transport,correlation_shops_amenities
1,42,NA,-0.124443583008772,481.933793511843,411.466880127742,NA,0.0238095238095238
13,77,-0.154565554662342,-0.415473928398599,371.974559696467,335.433399943829,NA,0.168831168831169
0,26,NA,-0.203740469352792,NA,366.174913388717,NA,0
91,156,-0.0129292740011601,-0.226997662475018,474.950942091853,469.104407467218,NA,0.583333333333333
0,56,NA,-0.0474683116181661,NA,427.291587971933,NA,0
0,10,NA,NA,NA,440.733364638537,NA,0
0,11,NA,NA,NA,75.7390224338114,NA,0
8,88,-0.0801403164921671,-0.0928937941886465,511.258497509201,323.602521924956,NA,0.0909090909090909
106,332,-0.0552928892255252,-0.0192549316301661,220.719749188814,320.551874008084,NA,0.319277108433735
0,29,NA,-0.197973618731971,NA,342.185218347908,NA,0
16,165,-0.338625377649235,-0.140590473212841,363.213888534008,380.362714409007,NA,0.096969696969697
1,74,NA,-0.194608686613522,399.509706885852,385.201735159397,NA,0.0135135135135135
248,375,-0.0651788468250449,-0.0368702222852968,370.69148142092,286.210395103457,NA,0.661333333333333
0,0,NA,NA,NA,NA,NA,NA
0,20,NA,NA,NA,366.533105421932,NA,0
0,144,NA,-0.0342356953019012,NA,391.521491476576,NA,0
0,32,NA,-0.373557688001258,NA,471.126444459166,NA,0
0,14,NA,NA,NA,163.337957689224,NA,0
78,33,-0.176737021626009,-0.116216507255972,507.692828435414,476.970586306955,NA,2.36363636363636
12,22,-0.208033862266563,-0.294059501974014,427.063811504457,387.425389470379,NA,0.545454545454545
72,171,-0.0961343570471328,-0.493709261857123,542.441467477787,497.559149074224,NA,0.421052631578947
42,51,-0.248384509447622,-0.0178809128697875,452.820555421652,404.027969185632,NA,0.823529411764706
0,25,NA,NA,NA,434.26747383232,NA,0
0,301,NA,-0.00871991892287761,NA,271.989190438289,NA,0
0,10,NA,NA,NA,368.888433584697,NA,0
3,18,-0.936390773903623,-0.071430663344694,490.154784141017,489.640895782336,NA,0.166666666666667
5,59,NA,-0.0197973848994011,399.595105607102,404.27661014694,NA,0.0847457627118644
11,97,-0.0625942049302662,-0.044010542243931,303.531106061991,312.678622397614,NA,0.11340206185567
0,8,NA,-0.28806856325013,NA,331.648170568577,NA,0
0,22,NA,-0.247558618436518,NA,434.041482219561,NA,0
0,21,NA,-0.32094435493172,NA,438.499448267386,NA,0
500,409,-0.0235660181005328,-0.0124916697247347,442.766587776008,407.476585225459,429.310476602837,1.22249388753056
63,146,-0.110574342318981,-0.364098560429155,290.101469584682,364.1440407459,450.276060498805,0.431506849315068
88,101,-0.0103786150405706,-0.142225588406191,393.994583728523,364.659226892464,NA,0.871287128712871
502,340,-0.00254448960152359,-0.0376371519165272,297.147331451466,317.52154942401,NA,1.47647058823529
42,50,-0.196439968109887,-0.110357390653675,400.091716156037,266.637620949103,NA,0.84
10,30,-0.629032857904088,-0.208734098588178,261.900116963429,304.809700282278,NA,0.333333333333333
58,143,-0.0357330829336842,-0.0308157559106236,369.842370068678,351.915829387599,NA,0.405594405594406
25,103,-0.0563789332959587,-0.155119784557747,364.430646092981,412.842923229287,425.612180347511,0.242718446601942
186,399,-0.0316827953522812,-0.0329352730985636,364.087394572826,397.721489582446,503.95380817416,0.466165413533835
188,305,-0.0862308659131532,-0.0884239896883471,224.585688385698,289.542804333363,NA,0.616393442622951
200,402,-0.0114006488469566,-0.0199440060480251,372.604157236759,370.533759290713,534.62118353206,0.497512437810945
1,72,NA,-0.372090729348423,384.47634263372,336.757763347037,NA,0.0138888888888889
104,266,-0.0342368466246741,-0.00204081915838337,300.740011185965,307.443417125349,NA,0.390977443609023
243,330,-0.0474341851548699,-0.0377666457168616,439.496312960498,377.564510368086,NA,0.736363636363636
240,257,-0.0156721820605161,-0.265888468055977,520.516435146029,449.905835769192,NA,0.933852140077821
21,114,-0.96972658262968,-0.150144246693652,439.978829817774,311.73514676078,NA,0.184210526315789
265,527,-0.012833627410271,-0.0255875768324123,261.636869620764,303.875348524014,NA,0.502846299810247
49,142,-0.0113195560639037,-0.0497223021551829,473.161663574918,286.390899729188,NA,0.345070422535211
6,47,-0.391108661291455,-0.0437218630558611,246.347424322937,317.666989792336,NA,0.127659574468085
34,100,-0.179819583941747,-0.0691588102373512,330.287922632261,356.038210447939,NA,0.34
25,162,-0.270312018021268,-0.0262049549708651,326.059541559966,339.613795653298,NA,0.154320987654321
28,108,-0.215478720090707,-0.0165040899257484,335.068261901055,375.423572085396,NA,0.259259259259259
45,132,-0.565434369546881,-0.0683920789975481,263.146307136374,309.904911560074,NA,0.340909090909091
1,14,NA,-0.265098690986599,443.366823284248,333.863847390251,NA,0.0714285714285714
0,85,NA,-0.0599049506502042,NA,376.135353107457,NA,0
49,175,-0.0227485270143281,-0.0400822537659112,361.119264372109,366.03802901471,NA,0.28
5,54,-0.227165274873239,-0.129711821776615,549.751964079909,311.507221656792,NA,0.0925925925925926
1,61,NA,-0.0600942278555941,489.77713011229,346.068975464693,NA,0.0163934426229508
10,37,-0.678040802883464,-0.100440775486472,446.776472226264,359.334587760664,NA,0.27027027027027
4,22,NA,-0.368249157520912,455.407073572045,370.875734482065,NA,0.181818181818182
0,3,NA,-0.940562724405368,NA,445.939430593139,NA,0
20,57,-0.074135507003289,-0.0671772920524398,491.074937502772,419.05303690625,NA,0.350877192982456
1,88,NA,-0.144576122572595,451.14351783699,315.457250763939,NA,0.0113636363636364
0,35,NA,-0.114341122341607,NA,458.301212651948,NA,0
17,103,-0.433867184570757,-0.133624241777328,332.715808639147,305.720967148858,NA,0.16504854368932
0,0,NA,NA,NA,NA,NA,NA
10,34,-0.127792263327765,-0.396061030476105,492.478171255655,434.585418684859,NA,0.294117647058824
0,63,NA,-0.146178202043417,NA,358.933558935282,503.471044437278,0
1,54,NA,-0.369971996955885,360.802014879891,464.622879506919,NA,0.0185185185185185
0,13,NA,-0.250420512617456,NA,344.454277666975,NA,0
1,41,NA,-0.112376885348008,427.159932545532,277.730972496391,284.209623345547,0.024390243902439
10,56,-0.0909733581357362,-0.0922584247994149,450.826145803819,337.05338450544,190.906389291827,0.178571428571429
0,21,NA,-0.0314455330268052,NA,334.668393112714,NA,0
0,4,NA,-0.5904650426478,NA,109.399943372374,NA,0
5,73,-0.148338713545801,-0.116037167921858,255.32938349175,322.783266949822,NA,0.0684931506849315
0,0,NA,NA,NA,NA,NA,NA
118,138,-0.0204644992608151,-0.204138887728771,423.907302844109,425.588118486073,NA,0.855072463768116
0,87,NA,-0.170561542460776,NA,462.336602315399,NA,0
69,93,-0.0455970483217321,-0.0829739904376551,494.397127150702,488.558360655391,NA,0.741935483870968
2,11,NA,-0.883565583243416,473.106791870644,516.6513329234,NA,0.181818181818182
0,86,NA,-0.168795419314278,NA,392.406807574136,NA,0
0,42,NA,-0.160185609864244,NA,418.510111407067,NA,0
3,37,-0.322323343447607,-0.0873373459856438,403.485107298952,436.717932303286,NA,0.0810810810810811
0,96,NA,-0.0103814680830619,NA,185.174640037952,79.7125876466171,0
0,73,NA,-0.155234944548377,NA,350.564152633869,NA,0
0,81,NA,-0.0198307218862631,NA,306.843657425687,NA,0
3,44,-0.286083625976118,-0.0719872041958661,420.161023014126,383.872367775049,NA,0.0681818181818182
4,127,NA,-0.0454150543782292,516.231374435038,337.603055694307,NA,0.031496062992126
3,58,NA,-0.210429521846003,574.434278085755,412.230897355796,NA,0.0517241379310345
0,14,NA,-0.747172591369,NA,445.622049798535,NA,0
11,65,-0.358894364785492,-0.20911496941756,456.597968137231,434.100452104786,569.241446138128,0.169230769230769
33,43,-0.451934953549426,-0.0864160473299156,463.151139060997,441.157158274537,NA,0.767441860465116
11,65,-0.455464646491928,-0.0690464214839815,398.803341561971,375.387794158216,NA,0.169230769230769
0,54,NA,-0.147137935537005,NA,468.137895001667,NA,0
7,35,-0.669723953305042,-0.153218001710068,488.167459600699,250.319669816644,NA,0.2
49,230,-0.0340360916808477,-0.0268597842861015,398.392184222994,372.811936432569,378.841779053101,0.21304347826087
155,199,-0.0594152475674643,-0.0104415660098823,390.1261567886,356.069672351718,NA,0.778894472361809
80,146,-0.0421670442647759,-0.00853660403617039,444.123873720869,434.021824731198,288.540730721756,0.547945205479452
195,444,-0.0412961997947651,-0.0145408815542156,354.014441188614,349.399656347038,447.372564119909,0.439189189189189
47,198,-0.0369159711283152,-0.0158109541098236,378.328219205052,373.224892595554,NA,0.237373737373737
15,137,-0.199525598540433,-0.032302688280215,384.31581972763,330.292811715212,313.773174843076,0.109489051094891
38,109,-0.0251054647909138,-0.0112855043882008,397.938140690264,364.282706698221,NA,0.348623853211009
404,375,-0.0120807657556373,-0.0210612858528992,457.512040505173,396.371195463458,NA,1.07733333333333
25,201,-0.0477307228835432,-0.0336362698807565,301.445311036112,333.959226637027,NA,0.124378109452736
12,201,-0.69133270645911,-0.0121995600649702,485.387209325193,389.374950976164,409.199162486981,0.0597014925373134
111,559,-0.0415856287776887,-0.0122117556098507,323.657961794007,326.92395108292,NA,0.198568872987478
30,143,-0.105273458484161,-0.0319663889822193,298.067768767337,337.280796191892,NA,0.20979020979021
84,167,-0.0550436572758319,-0.0378975561192132,299.299945637118,328.252350719631,NA,0.502994011976048
4,87,-0.349239575598866,-0.0243374075999589,351.398750924157,372.48945359287,NA,0.0459770114942529
140,234,-0.079529050426869,-0.0812153463646713,324.705691089046,324.418536701907,96.5791701081173,0.598290598290598
101,343,-0.012197253609415,-0.317583053523956,490.90180766483,303.268261684832,383.849344868181,0.294460641399417
1,63,NA,-0.386743629740632,521.680611055815,352.347426520509,NA,0.0158730158730159
2,69,NA,-0.0709359604680016,262.62283112467,375.404063724655,NA,0.0289855072463768
0,32,NA,-0.271950078431465,NA,320.906723958976,NA,0
13,48,-0.168699888660702,-0.0583716678144247,318.079805504342,382.002152807983,NA,0.270833333333333
0,0,NA,NA,NA,NA,NA,NA
0,17,NA,NA,NA,384.91642021441,NA,0
17,56,-0.150498582022898,-0.133655929194869,450.309741387527,313.430248525656,342.97697023021,0.303571428571429
36,82,-0.176362094576347,-0.028403539444543,325.272522793219,369.148073076991,NA,0.439024390243902
16,91,-0.0573837511844553,-0.110182118067562,416.768303230523,374.232501213501,NA,0.175824175824176
48,100,-0.118561333867112,-0.10648314600322,451.223201493087,418.873904783619,NA,0.48
0,34,NA,-0.0425325004770825,NA,469.529152248008,NA,0
0,31,NA,-0.387225920101937,NA,480.957305182208,NA,0
0,42,NA,NA,NA,337.542523972567,NA,0
1,0,NA,NA,473.320712309505,NA,NA,Inf
0,10,NA,-0.584114290371337,NA,375.743780632536,NA,0
1,33,NA,-0.221704670465034,383.279316788406,414.101460220776,NA,0.0303030303030303
7,19,NA,-0.129825595280994,393.780749134401,238.512189136746,NA,0.368421052631579
0,42,NA,-0.0564003685019169,NA,280.226728113382,NA,0
1,10,NA,NA,496.051898146588,476.588208717385,NA,0.1
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,479.921974408257,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,4,NA,NA,NA,398.151920203947,NA,0
0,6,NA,-0.840286557181051,NA,428.171208741067,NA,0
1,177,NA,-0.0584316446551366,383.552247978959,349.865686260122,NA,0.00564971751412429
0,58,NA,-0.140216172307557,NA,429.699995800454,NA,0
1,172,NA,-0.0192592308392083,532.254039695957,362.633989394002,NA,0.00581395348837209
2,104,NA,-0.0948271219869553,540.454949045415,398.62450382991,NA,0.0192307692307692
0,68,NA,-0.0326134619200809,NA,420.405274680598,NA,0
19,119,-0.169934567743873,-0.0570466882313036,453.598174859602,387.993080349202,NA,0.159663865546218
0,8,NA,-0.208892588878938,NA,412.22559040543,NA,0
0,27,NA,-0.0429175571702203,NA,358.8846924764,NA,0
0,20,NA,-0.233374995335146,NA,389.816783747439,NA,0
1,17,NA,-0.0878639447040528,296.381069193365,311.273754684379,NA,0.0588235294117647
0,65,NA,-0.316476334259699,NA,387.875209480407,NA,0
38,80,-0.0348704132095115,-0.0984510993089602,467.964635586296,358.377717398078,NA,0.475
54,152,-0.736166165806337,-0.291655384548107,492.649171531674,466.932842021681,NA,0.355263157894737
13,97,-0.195341265175336,-0.191582681096539,475.509256694895,408.497156633557,553.232766835469,0.134020618556701
20,80,-0.178090524999859,-0.126063918071085,121.581049540857,259.718887174327,526.791477672469,0.25
1,30,NA,-0.402212783067328,429.776529021629,458.459357302321,NA,0.0333333333333333
0,19,NA,-0.104682539650872,NA,421.810836565641,NA,0
10,78,-0.429313487971055,-0.248128182653787,402.314296517589,322.645256873071,NA,0.128205128205128
4,31,NA,-0.105978767028929,436.626033180608,375.621985586944,NA,0.129032258064516
72,243,-0.144343432589738,-0.0109926264472284,378.959160308614,396.212291130695,403.699113544788,0.296296296296296
119,278,-0.0689955386169728,-0.00816446476342808,435.545332187682,413.652292710657,NA,0.428057553956835
17,326,-0.105532157049859,-0.124946244603302,363.187430887292,348.439640280144,NA,0.0521472392638037
33,177,-0.0674137456384257,-0.0729361340627989,413.586160864994,426.123374233155,NA,0.186440677966102
33,186,-0.0357942152886117,-0.0146862293476586,272.781604305204,260.35550105735,NA,0.17741935483871
25,96,-0.0435277522739194,-0.00933051197390858,325.061206250394,354.33981071653,NA,0.260416666666667
45,187,-0.0392308511497151,-0.0575326479581135,351.754338345594,377.994132842612,NA,0.240641711229947
19,136,-0.195224331969636,-0.0165985679753451,401.25935600525,324.488050403132,NA,0.139705882352941
156,438,-0.0431173481209322,-0.0431149472963511,194.796738451265,266.672772922003,NA,0.356164383561644
42,234,-0.0786520401184725,-0.0242585015003428,420.547819273627,320.879488837362,NA,0.179487179487179
197,413,-0.0192034641128751,-0.0414457869728004,414.021562590057,330.75168429059,332.745218465169,0.476997578692494
26,123,-0.22276123028052,-0.0814203794715705,437.412503985165,362.199234709728,NA,0.211382113821138
65,289,-0.0637181900899537,-0.0184770441486238,372.360003953144,352.971909686762,NA,0.224913494809689
17,121,-0.197265061959331,-0.0378205974276127,349.728016981126,380.009120537588,NA,0.140495867768595
0,40,NA,-0.173877897497079,NA,401.35730647062,NA,0
3,134,-0.344926501371286,-0.0897093995721386,506.628261537933,457.99189187633,NA,0.0223880597014925
6,51,NA,-0.300664635391248,256.440599624509,348.762123476269,NA,0.117647058823529
0,42,NA,-0.163880073384364,NA,389.895430662501,NA,0
3,11,-0.272923210522928,-0.766784687766212,478.064772184159,236.645254852437,NA,0.272727272727273
1,82,NA,-0.106873582056652,471.763866879528,400.607512341149,NA,0.0121951219512195
6,13,NA,-0.322857855511043,425.467419473312,340.570452350281,NA,0.461538461538462
1,33,NA,-0.0667247379325995,104.840761741737,413.193748462484,NA,0.0303030303030303
1,10,NA,-0.157822971717067,175.523927371768,244.047702658712,NA,0.1
0,27,NA,-0.122030284811872,NA,363.791850425338,NA,0
10,63,-0.537212147226905,-0.168987823346294,525.66419300434,430.712143534926,NA,0.158730158730159
7,51,-0.88088840009713,-0.0384137638113431,380.627857143748,356.838662613147,NA,0.137254901960784
0,32,NA,-0.22374495014809,NA,438.963646640439,NA,0
0,21,NA,-0.374177337529264,NA,335.545150553317,NA,0
0,2,NA,NA,NA,423.290471734795,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,4,NA,NA,NA,474.269944554591,NA,0
0,8,NA,NA,NA,399.099059602807,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,24,NA,NA,NA,410.305935353838,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,27,NA,-0.595357773952967,NA,383.955444567752,NA,0
7,6,NA,-0.419197920986813,381.469635511219,421.820081933349,NA,1.16666666666667
7,27,NA,-0.465620533070854,277.627939688293,319.859891755097,NA,0.259259259259259
0,7,NA,NA,NA,292.923688605606,NA,0
0,20,NA,-0.163283796588363,NA,379.054980701025,NA,0
0,34,NA,-0.179817283911272,NA,292.274710725481,NA,0
3,64,NA,-0.0116514109663442,279.146439292436,329.755187993804,NA,0.046875
0,23,NA,-0.367926539006606,NA,363.547819520422,NA,0
0,64,NA,-0.0607091348143893,NA,351.156531284338,NA,0
2,8,NA,-0.505659878776567,352.493547176168,451.987234177645,NA,0.25
19,44,-0.512385139486075,-0.0201680230858485,378.437069557021,413.94995713569,NA,0.431818181818182
39,101,-0.500436472789901,-0.0119261665093619,330.43656075377,363.252442522134,NA,0.386138613861386
40,239,-0.65097483652893,-0.0909463908589974,447.940073808876,265.767926617052,NA,0.167364016736402
5,185,-0.547785205948796,-0.129385416077067,411.76162922775,361.083600356596,NA,0.027027027027027
3,81,-0.280711377660548,-0.0374452525283324,362.337092600305,370.508269281106,NA,0.037037037037037
19,45,-0.777715948265207,-0.0946650856424771,130.602821675246,308.836398961416,NA,0.422222222222222
18,91,-0.439885888592097,-0.125117623662798,553.317700724851,346.223645892679,NA,0.197802197802198
5,213,NA,-0.0617955304526931,501.371280477679,311.273203440663,NA,0.0234741784037559
23,101,-0.0475626172766409,-0.0100696996410038,449.596495550779,437.772928750285,NA,0.227722772277228
38,202,-0.0236403420749668,-0.0251426982116732,474.569939357148,356.347448648405,540.095896937899,0.188118811881188
407,507,-0.0161491785714835,-0.00909195633110669,347.279558587068,356.179030735192,NA,0.80276134122288
105,517,-0.0325452928235793,-0.101420801080084,329.796248651291,303.050335978295,NA,0.203094777562863
50,334,-0.386521258697915,-0.0213775930731595,432.200266261799,369.921238406176,NA,0.149700598802395
1,87,NA,-0.441537760007002,490.825483794575,377.535458467236,NA,0.0114942528735632
21,93,-0.0387074953792835,-0.0820062644336035,438.29257385066,355.070508771389,NA,0.225806451612903
30,230,-0.175472065044416,-0.0554379475041893,301.97114769141,386.40010164158,NA,0.130434782608696
58,287,-0.045332061825691,-0.0176215852532275,361.179460559687,326.458337212115,NA,0.202090592334495
69,161,-0.0541357084144567,-0.00878355041395927,365.428997584508,367.724752336923,NA,0.428571428571429
4,124,NA,-0.0353399006802565,462.993816173754,325.480252472712,NA,0.032258064516129
55,161,-0.305301759340527,-0.0163765289583982,316.597296790589,350.596094984947,NA,0.341614906832298
21,57,-0.145558502064469,-0.0513602872728673,286.531373632482,333.492285929596,NA,0.368421052631579
24,101,NA,-0.144704685424966,460.941542034287,383.142873619389,NA,0.237623762376238
255,411,-0.0138958094260304,-0.0266565768798096,383.246998524546,302.90773301921,NA,0.62043795620438
218,538,-0.00750102146361313,-0.058406126218545,180.600546873773,212.855850041543,363.605541056375,0.405204460966543
144,227,-0.0147378336181017,-0.100623619782533,505.80528850263,453.829381250473,NA,0.634361233480176
12,93,-0.567847235450593,-0.0403604877868681,388.169755987694,244.612756909915,NA,0.129032258064516
3,165,NA,-0.172877084113117,419.329224322993,372.676962132747,NA,0.0181818181818182
0,63,NA,-0.0126064287566591,NA,354.369286477202,NA,0
1,37,NA,-0.0409365872299123,272.689777794055,387.72183494092,NA,0.027027027027027
18,23,-0.119532696143208,-0.244896907801597,457.364852026199,308.152709005004,NA,0.782608695652174
4,58,NA,-0.147982239313905,211.837421706007,350.576256869927,NA,0.0689655172413793
0,6,NA,-0.680142870836256,NA,279.767265910109,NA,0
0,39,NA,-0.79190709839989,NA,341.00994741294,NA,0
1,16,NA,-0.259239414521447,505.687507969435,312.679190709986,NA,0.0625
15,51,-0.37230106614316,-0.0372480234024985,506.946588094124,422.857358873408,NA,0.294117647058824
0,54,NA,-0.0878896621180207,NA,342.517434498303,NA,0
8,78,NA,-0.195050815977983,465.510129168435,368.715532880493,NA,0.102564102564103
1,16,NA,-0.150090012326956,467.216346761694,350.900439845922,NA,0.0625
